Year,Country,Country Code,Commodity Code,Objectives
2016,European Union,,511,Animal health
2016,European Union,,506,Food safety
2016,European Union,,506,Animal health
2016,European Union,,205,Food safety
2016,European Union,,205,Animal health
2016,European Union,,1505,Food safety
2016,European Union,,1505,Animal health
2016,European Union,,3204,Food safety
2016,European Union,,3204,Animal health
2016,European Union,,2925,Food safety
2016,European Union,,2925,Animal health
2016,European Union,,1905,Food safety
2016,European Union,,1905,Animal health
2016,European Union,,2208,Food safety
2016,European Union,,2208,Animal health
2016,European Union,,2106,Food safety
2016,European Union,,2106,Animal health
2016,European Union,,209,Food safety
2016,European Union,,209,Animal health
2016,European Union,,3913,Food safety
2016,European Union,,3913,Animal health
2016,European Union,,3302,Food safety
2016,European Union,,3302,Animal health
2016,European Union,,602,Food safety
2016,European Union,,602,Animal health
2016,European Union,,3002,Food safety
2016,European Union,,3002,Animal health
2016,European Union,,3001,Food safety
2016,European Union,,3001,Animal health
2016,European Union,,2309,Food safety
2016,European Union,,2309,Animal health
2016,European Union,,3503,Food safety
2016,European Union,,3503,Animal health
2016,European Union,,201,Food safety
2016,European Union,,201,Animal health
2016,European Union,,1604,Food safety
2016,European Union,,1604,Animal health
2016,European Union,,2930,Food safety
2016,European Union,,2930,Animal health
2016,European Union,,2942,Food safety
2016,European Union,,2942,Animal health
2016,European Union,,204,Food safety
2016,European Union,,204,Animal health
2016,European Union,,3105,Food safety
2016,European Union,,3105,Animal health
2016,European Union,,3822,Food safety
2016,European Union,,3822,Animal health
2016,European Union,,2932,Food safety
2016,European Union,,2932,Animal health
2016,New Zealand,NZL,301,Animal health
2016,New Zealand,NZL,302,Animal health
2016,Kenya,KEN,1511,Quality requirements
2016,Chinese Taipei,,2,Animal health
2016,Kazakhstan,KAZ,5,Animal health
2016,Peru,PER,106,Plant protection
2016,Peru,PER,1,Plant protection
2016,Kazakhstan,KAZ,5,Animal health
2016,United States of America,USA,3,Food safety
2016,Peru,PER,8,Plant protection
2016,Peru,PER,80132,Plant protection
2016,Peru,PER,80131,Plant protection
2016,India,IND,207,Animal health
2016,India,IND,407,Animal health
2016,India,IND,105,Animal health
2016,United States of America,USA,105,Animal health
2016,United States of America,USA,207,Animal health
2016,Uganda,UGA,703,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,703,Protection of Human health or Safety
2016,Uganda,UGA,703,Protection of Human health or Safety
2016,Uganda,UGA,703,Protection of Human health or Safety
2016,Uganda,UGA,703,Quality requirements
2016,Uganda,UGA,71220,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,71220,Protection of Human health or Safety
2016,Uganda,UGA,71220,Protection of Human health or Safety
2016,Uganda,UGA,71220,Protection of Human health or Safety
2016,Uganda,UGA,71220,Quality requirements
2016,Uganda,UGA,803,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,803,Protection of Human health or Safety
2016,Uganda,UGA,803,Protection of Human health or Safety
2016,Uganda,UGA,803,Protection of Human health or Safety
2016,Uganda,UGA,803,Quality requirements
2016,Uganda,UGA,80300,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,80300,Protection of Human health or Safety
2016,Uganda,UGA,80300,Protection of Human health or Safety
2016,Uganda,UGA,80300,Protection of Human health or Safety
2016,Uganda,UGA,80300,Quality requirements
2016,Uganda,UGA,706,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,706,Protection of Human health or Safety
2016,Uganda,UGA,706,Protection of Human health or Safety
2016,Uganda,UGA,706,Protection of Human health or Safety
2016,Uganda,UGA,706,Quality requirements
2016,Uganda,UGA,70610,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,70610,Protection of Human health or Safety
2016,Uganda,UGA,70610,Protection of Human health or Safety
2016,Uganda,UGA,70610,Protection of Human health or Safety
2016,Uganda,UGA,70610,Quality requirements
2016,Uganda,UGA,701,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,701,Protection of Human health or Safety
2016,Uganda,UGA,701,Protection of Human health or Safety
2016,Uganda,UGA,701,Protection of Human health or Safety
2016,Uganda,UGA,701,Quality requirements
2016,Uganda,UGA,71010,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,71010,Protection of Human health or Safety
2016,Uganda,UGA,71010,Protection of Human health or Safety
2016,Uganda,UGA,71010,Protection of Human health or Safety
2016,Uganda,UGA,71010,Quality requirements
2016,Uganda,UGA,200520,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,200520,Protection of Human health or Safety
2016,Uganda,UGA,200520,Protection of Human health or Safety
2016,Uganda,UGA,200520,Protection of Human health or Safety
2016,Uganda,UGA,200520,Quality requirements
2016,Uganda,UGA,200410,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,200410,Protection of Human health or Safety
2016,Uganda,UGA,200410,Protection of Human health or Safety
2016,Uganda,UGA,200410,Protection of Human health or Safety
2016,Uganda,UGA,200410,Quality requirements
2016,Uganda,UGA,804,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,804,Protection of Human health or Safety
2016,Uganda,UGA,804,Protection of Human health or Safety
2016,Uganda,UGA,804,Protection of Human health or Safety
2016,Uganda,UGA,804,Quality requirements
2016,Uganda,UGA,80450,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,80450,Protection of Human health or Safety
2016,Uganda,UGA,80450,Protection of Human health or Safety
2016,Uganda,UGA,80450,Protection of Human health or Safety
2016,Uganda,UGA,80450,Quality requirements
2016,Uganda,UGA,70200,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,70200,Protection of Human health or Safety
2016,Uganda,UGA,70200,Protection of Human health or Safety
2016,Uganda,UGA,70200,Protection of Human health or Safety
2016,Uganda,UGA,70200,Quality requirements
2016,Uganda,UGA,702,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,702,Protection of Human health or Safety
2016,Uganda,UGA,702,Protection of Human health or Safety
2016,Uganda,UGA,702,Protection of Human health or Safety
2016,Uganda,UGA,702,Quality requirements
2016,Russian Federation,RUS,1211,Animal health
2016,Russian Federation,RUS,1211,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1214,Animal health
2016,Russian Federation,RUS,1214,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1501,Animal health
2016,Russian Federation,RUS,1501,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1502,Animal health
2016,Russian Federation,RUS,1502,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1504,Animal health
2016,Russian Federation,RUS,1504,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1506,Animal health
2016,Russian Federation,RUS,1506,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1001,Animal health
2016,Russian Federation,RUS,1001,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1002,Animal health
2016,Russian Federation,RUS,1002,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1003,Animal health
2016,Russian Federation,RUS,1003,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1004,Animal health
2016,Russian Federation,RUS,1004,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1201,Animal health
2016,Russian Federation,RUS,1201,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,1208,Animal health
2016,Russian Federation,RUS,1208,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,30,Animal health
2016,Russian Federation,RUS,30,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,100590,Animal health
2016,Russian Federation,RUS,100590,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,121300,Animal health
2016,Russian Federation,RUS,121300,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,151610,Animal health
2016,Russian Federation,RUS,151610,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,151800,Animal health
2016,Russian Federation,RUS,151800,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,511,Animal health
2016,Russian Federation,RUS,511,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,2301,Animal health
2016,Russian Federation,RUS,2301,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,2302,Animal health
2016,Russian Federation,RUS,2302,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,2306,Animal health
2016,Russian Federation,RUS,2306,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,2309,Animal health
2016,Russian Federation,RUS,2309,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,230400,Animal health
2016,Russian Federation,RUS,230400,Protect humans from animal/plant pest or disease
2016,Russian Federation,RUS,350400,Animal health
2016,Russian Federation,RUS,350400,Protect humans from animal/plant pest or disease
2016,Japan,JPN,805,Food safety
2016,Japan,JPN,801,Food safety
2016,Japan,JPN,707,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,908,Food safety
2016,Japan,JPN,907,Food safety
2016,Japan,JPN,814,Food safety
2016,Japan,JPN,904,Food safety
2016,Japan,JPN,1501,Food safety
2016,Japan,JPN,806,Food safety
2016,Japan,JPN,709,Food safety
2016,Japan,JPN,407,Food safety
2016,Japan,JPN,713,Food safety
2016,Japan,JPN,206,Food safety
2016,Japan,JPN,701,Food safety
2016,Japan,JPN,209,Food safety
2016,Japan,JPN,703,Food safety
2016,Japan,JPN,706,Food safety
2016,Japan,JPN,901,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,714,Food safety
2016,Japan,JPN,1201,Food safety
2016,Japan,JPN,201,Food safety
2016,Japan,JPN,710,Food safety
2016,Japan,JPN,408,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,705,Food safety
2016,Japan,JPN,704,Food safety
2016,Japan,JPN,1502,Food safety
2016,Japan,JPN,803,Food safety
2016,Japan,JPN,207,Food safety
2016,Japan,JPN,504,Food safety
2016,Japan,JPN,1212,Food safety
2016,Japan,JPN,802,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,809,Food safety
2016,Japan,JPN,1210,Food safety
2016,Japan,JPN,208,Food safety
2016,Japan,JPN,1202,Food safety
2016,Japan,JPN,903,Food safety
2016,Japan,JPN,1207,Food safety
2016,Japan,JPN,1204,Food safety
2016,Japan,JPN,807,Food safety
2016,Japan,JPN,1205,Food safety
2016,Japan,JPN,808,Food safety
2016,Japan,JPN,810,Food safety
2016,Japan,JPN,804,Food safety
2016,Japan,JPN,906,Food safety
2016,Japan,JPN,1206,Food safety
2016,Japan,JPN,811,Food safety
2016,Japan,JPN,905,Food safety
2016,Japan,JPN,910,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,708,Food safety
2016,Japan,JPN,909,Food safety
2016,Japan,JPN,702,Food safety
2016,Japan,JPN,205,Food safety
2016,Japan,JPN,504,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,408,Food safety
2016,Japan,JPN,407,Food safety
2016,Japan,JPN,302,Food safety
2016,Japan,JPN,201,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,1502,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,207,Food safety
2016,Japan,JPN,307,Food safety
2016,Japan,JPN,303,Food safety
2016,Japan,JPN,304,Food safety
2016,Japan,JPN,205,Food safety
2016,Japan,JPN,209,Food safety
2016,Japan,JPN,206,Food safety
2016,Japan,JPN,208,Food safety
2016,Japan,JPN,1501,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,306,Food safety
2016,Costa Rica,CRI,1209,Plant protection
2016,Costa Rica,CRI,1209,Protect humans from animal/plant pest or disease
2016,Chinese Taipei,,121190,Food safety
2016,United States of America,USA,104,Animal health
2016,United States of America,USA,106,Animal health
2016,Costa Rica,CRI,805,Plant protection
2016,United States of America,USA,80540,Plant protection
2016,Thailand,THA,1,Food safety
2016,Thailand,THA,2,Food safety
2016,Thailand,THA,5,Food safety
2016,Thailand,THA,6,Food safety
2016,Thailand,THA,7,Food safety
2016,Thailand,THA,8,Food safety
2016,Russian Federation,RUS,511,Animal health
2016,Russian Federation,RUS,511,Animal health
2016,Peru,PER,853620,Prevention of deceptive practices and consumer protection
2016,Peru,PER,853620,Protection of Human health or Safety
2016,Peru,PER,853620,Protection of Human health or Safety
2016,Peru,PER,853620,Protection of Human health or Safety
2016,Costa Rica,CRI,803,Plant protection
2016,Costa Rica,CRI,803,Protect humans from animal/plant pest or disease
2016,Canada,CAN,3004,Protect humans from animal/plant pest or disease
2016,European Union,,30629,Protect territory from other damage from pests
2016,European Union,,3019,Protect territory from other damage from pests
2016,European Union,,10619,Protect territory from other damage from pests
2016,European Union,,51191,Protect territory from other damage from pests
2016,European Union,,30624,Protect territory from other damage from pests
2016,European Union,,40700,Protect territory from other damage from pests
2016,European Union,,60290,Protect territory from other damage from pests
2016,European Union,,10639,Protect territory from other damage from pests
2016,European Union,,120930,Protect territory from other damage from pests
2016,European Union,,12099,Protect territory from other damage from pests
2016,European Union,,201,Food safety
2016,European Union,,204,Food safety
2016,European Union,,209,Food safety
2016,European Union,,208,Food safety
2016,European Union,,202,Food safety
2016,European Union,,205,Food safety
2016,European Union,,206,Food safety
2016,European Union,,207,Food safety
2016,European Union,,210,Food safety
2016,European Union,,203,Food safety
2016,Australia,AUS,601,Plant protection
2016,United States of America,USA,201,Food safety
2016,Colombia,COL,1209,Plant protection
2016,France,FRA,80920,Food safety
2016,Costa Rica,CRI,805,Plant protection
2016,Costa Rica,CRI,805,Protect territory from other damage from pests
2016,Dominican Republic,DOM,406,Food safety
2016,Dominican Republic,DOM,406,Protect humans from animal/plant pest or disease
2016,Dominican Republic,DOM,401,Food safety
2016,Dominican Republic,DOM,401,Protect humans from animal/plant pest or disease
2016,Dominican Republic,DOM,403,Food safety
2016,Dominican Republic,DOM,403,Protect humans from animal/plant pest or disease
2016,Dominican Republic,DOM,404,Food safety
2016,Dominican Republic,DOM,404,Protect humans from animal/plant pest or disease
2016,Dominican Republic,DOM,405,Food safety
2016,Dominican Republic,DOM,405,Protect humans from animal/plant pest or disease
2016,Dominican Republic,DOM,402,Food safety
2016,Dominican Republic,DOM,402,Protect humans from animal/plant pest or disease
2016,Burundi,BDI,602,Plant protection
2016,Burundi,BDI,602,Protect territory from other damage from pests
2016,Indonesia,IDN,16,Food safety
2016,Indonesia,IDN,16,Animal health
2016,Indonesia,IDN,16,Protect humans from animal/plant pest or disease
2016,Indonesia,IDN,2,Food safety
2016,Indonesia,IDN,2,Animal health
2016,Indonesia,IDN,2,Protect humans from animal/plant pest or disease
2016,United States of America,USA,841810,Protection of the environment
2016,United States of America,USA,841810,Protection of the environment
2016,Japan,JPN,3103,Protection of Human health or Safety
2016,Japan,JPN,3103,Protection of Human health or Safety
2016,Japan,JPN,3103,Protection of Human health or Safety
2016,Japan,JPN,3105,Protection of Human health or Safety
2016,Japan,JPN,3105,Protection of Human health or Safety
2016,Japan,JPN,3105,Protection of Human health or Safety
2016,Japan,JPN,3101,Protection of Human health or Safety
2016,Japan,JPN,3101,Protection of Human health or Safety
2016,Japan,JPN,3101,Protection of Human health or Safety
2016,Chinese Taipei,,1,Animal health
2016,Chinese Taipei,,4,Animal health
2016,Chinese Taipei,,2,Animal health
2016,Australia,AUS,806,Plant protection
2016,India,IND,1001,Food safety
2016,India,IND,1006,Food safety
2016,India,IND,100820,Food safety
2016,India,IND,100890,Food safety
2016,India,IND,1108,Food safety
2016,India,IND,1902,Food safety
2016,India,IND,1903,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,201,Food safety
2016,Japan,JPN,304,Food safety
2016,Japan,JPN,1501,Food safety
2016,Japan,JPN,407,Food safety
2016,Japan,JPN,307,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,303,Food safety
2016,Japan,JPN,409,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,209,Food safety
2016,Japan,JPN,1502,Food safety
2016,Japan,JPN,408,Food safety
2016,Japan,JPN,504,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,306,Food safety
2016,Japan,JPN,302,Food safety
2016,Japan,JPN,208,Food safety
2016,Japan,JPN,205,Food safety
2016,Japan,JPN,207,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,206,Food safety
2016,Morocco,MAR,8,Plant protection
2016,Morocco,MAR,8,Protect territory from other damage from pests
2016,Morocco,MAR,6,Plant protection
2016,Morocco,MAR,6,Protect territory from other damage from pests
2016,Morocco,MAR,7,Plant protection
2016,Morocco,MAR,7,Protect territory from other damage from pests
2016,India,IND,802,Food safety
2016,India,IND,81310,Food safety
2016,India,IND,905,Food safety
2016,India,IND,90620,Food safety
2016,India,IND,1801,Food safety
2016,India,IND,2008,Food safety
2016,India,IND,2106,Food safety
2016,India,IND,7,Food safety
2016,India,IND,8,Food safety
2016,Philippines,PHL,3,Food safety
2016,Saudi Arabia  Kingdom of,SAU,1,Food safety
2016,Saudi Arabia  Kingdom of,SAU,4,Food safety
2016,Saudi Arabia  Kingdom of,SAU,10,Food safety
2016,Saudi Arabia  Kingdom of,SAU,23,Food safety
2016,Saudi Arabia  Kingdom of,SAU,12,Food safety
2016,Saudi Arabia  Kingdom of,SAU,8,Food safety
2016,Saudi Arabia  Kingdom of,SAU,7,Food safety
2016,Philippines,PHL,121220,Food safety
2016,Philippines,PHL,709,Food safety
2016,Philippines,PHL,1005,Food safety
2016,Philippines,PHL,71410,Food safety
2016,Philippines,PHL,3,Food safety
2016,Uganda,UGA,1005,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1005,Protection of Human health or Safety
2016,Uganda,UGA,1005,Protection of Human health or Safety
2016,Uganda,UGA,1005,Protection of Human health or Safety
2016,Uganda,UGA,1005,Quality requirements
2016,Peru,PER,10,Plant protection
2016,Peru,PER,100630,Plant protection
2016,Uganda,UGA,15,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Quality requirements
2016,Uganda,UGA,1517,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Quality requirements
2016,Uganda,UGA,1517,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Protection of Human health or Safety
2016,Uganda,UGA,1517,Quality requirements
2016,Uganda,UGA,12,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Quality requirements
2016,Uganda,UGA,1511,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1511,Protection of Human health or Safety
2016,Uganda,UGA,1511,Protection of Human health or Safety
2016,Uganda,UGA,1511,Protection of Human health or Safety
2016,Uganda,UGA,1511,Quality requirements
2016,Uganda,UGA,15,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Protection of Human health or Safety
2016,Uganda,UGA,15,Quality requirements
2016,Uganda,UGA,200811,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Quality requirements
2016,Uganda,UGA,20081,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,20081,Protection of Human health or Safety
2016,Uganda,UGA,20081,Protection of Human health or Safety
2016,Uganda,UGA,20081,Protection of Human health or Safety
2016,Uganda,UGA,20081,Quality requirements
2016,Uganda,UGA,1202,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Quality requirements
2016,Uganda,UGA,1503,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1503,Protection of Human health or Safety
2016,Uganda,UGA,1503,Protection of Human health or Safety
2016,Uganda,UGA,1503,Protection of Human health or Safety
2016,Uganda,UGA,1503,Quality requirements
2016,Uganda,UGA,15132,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,15132,Protection of Human health or Safety
2016,Uganda,UGA,15132,Protection of Human health or Safety
2016,Uganda,UGA,15132,Protection of Human health or Safety
2016,Uganda,UGA,15132,Quality requirements
2016,Uganda,UGA,12,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Protection of Human health or Safety
2016,Uganda,UGA,12,Quality requirements
2016,Uganda,UGA,200811,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Protection of Human health or Safety
2016,Uganda,UGA,200811,Quality requirements
2016,Uganda,UGA,1202,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Protection of Human health or Safety
2016,Uganda,UGA,1202,Quality requirements
2016,Philippines,PHL,104,Food safety
2016,Australia,AUS,209,Food safety
2016,Australia,AUS,209,Animal health
2016,Australia,AUS,209,Protect humans from animal/plant pest or disease
2016,Australia,AUS,210,Food safety
2016,Australia,AUS,210,Animal health
2016,Australia,AUS,210,Protect humans from animal/plant pest or disease
2016,Australia,AUS,305,Food safety
2016,Australia,AUS,305,Animal health
2016,Australia,AUS,305,Protect humans from animal/plant pest or disease
2016,Australia,AUS,30510,Food safety
2016,Australia,AUS,30510,Animal health
2016,Australia,AUS,30510,Protect humans from animal/plant pest or disease
2016,Australia,AUS,306,Food safety
2016,Australia,AUS,306,Animal health
2016,Australia,AUS,306,Protect humans from animal/plant pest or disease
2016,Australia,AUS,307,Food safety
2016,Australia,AUS,307,Animal health
2016,Australia,AUS,307,Protect humans from animal/plant pest or disease
2016,Australia,AUS,401,Food safety
2016,Australia,AUS,401,Animal health
2016,Australia,AUS,401,Protect humans from animal/plant pest or disease
2016,Australia,AUS,40110,Food safety
2016,Australia,AUS,40110,Animal health
2016,Australia,AUS,40110,Protect humans from animal/plant pest or disease
2016,Australia,AUS,402,Food safety
2016,Australia,AUS,402,Animal health
2016,Australia,AUS,402,Protect humans from animal/plant pest or disease
2016,Australia,AUS,40210,Food safety
2016,Australia,AUS,40210,Animal health
2016,Australia,AUS,40210,Protect humans from animal/plant pest or disease
2016,Australia,AUS,403,Food safety
2016,Australia,AUS,403,Animal health
2016,Australia,AUS,403,Protect humans from animal/plant pest or disease
2016,Australia,AUS,404,Food safety
2016,Australia,AUS,404,Animal health
2016,Australia,AUS,404,Protect humans from animal/plant pest or disease
2016,Australia,AUS,405,Food safety
2016,Australia,AUS,405,Animal health
2016,Australia,AUS,405,Protect humans from animal/plant pest or disease
2016,Australia,AUS,406,Food safety
2016,Australia,AUS,406,Animal health
2016,Australia,AUS,406,Protect humans from animal/plant pest or disease
2016,Australia,AUS,407,Food safety
2016,Australia,AUS,407,Animal health
2016,Australia,AUS,407,Protect humans from animal/plant pest or disease
2016,Australia,AUS,408,Food safety
2016,Australia,AUS,408,Animal health
2016,Australia,AUS,408,Protect humans from animal/plant pest or disease
2016,Australia,AUS,410,Food safety
2016,Australia,AUS,410,Animal health
2016,Australia,AUS,410,Protect humans from animal/plant pest or disease
2016,Philippines,PHL,30710,Food safety
2016,Philippines,PHL,30731,Food safety
2016,Uganda,UGA,150810,Prevention of deceptive practices and consumer protection
2016,Uganda,UGA,150810,Protection of Human health or Safety
2016,Uganda,UGA,150810,Protection of Human health or Safety
2016,Uganda,UGA,150810,Protection of Human health or Safety
2016,Uganda,UGA,150810,Quality requirements
2016,Japan,JPN,208,Food safety
2016,Japan,JPN,904,Food safety
2016,Japan,JPN,1207,Food safety
2016,Japan,JPN,907,Food safety
2016,Japan,JPN,1502,Food safety
2016,Japan,JPN,909,Food safety
2016,Japan,JPN,908,Food safety
2016,Japan,JPN,1501,Food safety
2016,Japan,JPN,814,Food safety
2016,Japan,JPN,703,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,709,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,206,Food safety
2016,Japan,JPN,1212,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,205,Food safety
2016,Japan,JPN,1204,Food safety
2016,Japan,JPN,903,Food safety
2016,Japan,JPN,906,Food safety
2016,Japan,JPN,710,Food safety
2016,Japan,JPN,910,Food safety
2016,Japan,JPN,905,Food safety
2016,Japan,JPN,201,Food safety
2016,Japan,JPN,504,Food safety
2016,Guinea,GIN,15,Food safety
2016,Guinea,GIN,4,Food safety
2016,Guinea,GIN,22,Food safety
2016,Guinea,GIN,10,Food safety
2016,Guinea,GIN,25,Food safety
2016,Guinea,GIN,7,Food safety
2016,Guinea,GIN,17,Food safety
2016,India,IND,1511,Food safety
2016,India,IND,1513,Food safety
2016,India,IND,1514,Food safety
2016,India,IND,15151,Food safety
2016,India,IND,1804,Food safety
2016,India,IND,200811,Food safety
2016,Japan,JPN,205,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,302,Food safety
2016,Japan,JPN,208,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,504,Food safety
2016,Japan,JPN,207,Food safety
2016,Japan,JPN,1502,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,408,Food safety
2016,Japan,JPN,307,Food safety
2016,Japan,JPN,201,Food safety
2016,Japan,JPN,304,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,409,Food safety
2016,Japan,JPN,303,Food safety
2016,Japan,JPN,209,Food safety
2016,Japan,JPN,206,Food safety
2016,Japan,JPN,407,Food safety
2016,Japan,JPN,1501,Food safety
2016,Japan,JPN,306,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,713,Food safety
2016,Japan,JPN,504,Food safety
2016,Japan,JPN,1212,Food safety
2016,Japan,JPN,206,Food safety
2016,Japan,JPN,802,Food safety
2016,Japan,JPN,809,Food safety
2016,Japan,JPN,807,Food safety
2016,Japan,JPN,910,Food safety
2016,Japan,JPN,708,Food safety
2016,Japan,JPN,204,Food safety
2016,Japan,JPN,1004,Food safety
2016,Japan,JPN,906,Food safety
2016,Japan,JPN,905,Food safety
2016,Japan,JPN,1006,Food safety
2016,Japan,JPN,804,Food safety
2016,Japan,JPN,302,Food safety
2016,Japan,JPN,709,Food safety
2016,Japan,JPN,1003,Food safety
2016,Japan,JPN,808,Food safety
2016,Japan,JPN,704,Food safety
2016,Japan,JPN,202,Food safety
2016,Japan,JPN,903,Food safety
2016,Japan,JPN,810,Food safety
2016,Japan,JPN,1202,Food safety
2016,Japan,JPN,1002,Food safety
2016,Japan,JPN,702,Food safety
2016,Japan,JPN,1506,Food safety
2016,Japan,JPN,1008,Food safety
2016,Japan,JPN,902,Food safety
2016,Japan,JPN,805,Food safety
2016,Japan,JPN,705,Food safety
2016,Japan,JPN,209,Food safety
2016,Japan,JPN,1205,Food safety
2016,Japan,JPN,203,Food safety
2016,Japan,JPN,401,Food safety
2016,Japan,JPN,408,Food safety
2016,Japan,JPN,701,Food safety
2016,Japan,JPN,1001,Food safety
2016,Japan,JPN,1005,Food safety
2016,Japan,JPN,1007,Food safety
