"","Country.Name","Country.Code","Year","Commodity.Code","Weighted.Average","contig","distw","Trade.Value..US..","Animal.health","Consumer.information","Cost.saving","Food.safety","Harmonization","Labelling","Lower.barriers.to.trade","National.security.requirements","Not.specified","Other","Plant.protection","Prevention.of.deceptive.practices.and.consumer.protection","Protect.humans.from.animal.plant.pest.or.disease","Protect.territory.from.other.damage.from.pests","Protection.of.animal.or.plant.life.or.health","Protection.of.Human.health.or.Safety","Protection.of.the.environment","Quality.requirements","ln_PIB","ln_Tariff","ln_Export"
"1924","Costa Rica","EEC",2013,10,9,0,"5368.428",183748281,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1925","Costa Rica","EEC",2013,10,9,0,"5368.428",183748281,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1926","Costa Rica","EEC",2013,12,9,0,"5368.428",183748281,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1927","Costa Rica","EEC",2013,12,9,0,"5368.428",183748281,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1928","Costa Rica","EEC",2013,12,9,0,"5368.428",183748281,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1929","Costa Rica","EEC",2013,15,9,0,"5368.428",183748281,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1930","Costa Rica","EGY",2013,6,9,0,"5368.428",183748281,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,24.6301775642535,2.30258509299405,19.0290773409114
"1931","Egypt, Arab Rep.","EGY",2013,10,0,0,"9757.794",401362241,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26.3882597742544,0,19.8103749216407
"1932","Indonesia","IDN",2013,7,2.5,0,"16024.37",679687,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,27.5394803732511,1.25276296849537,13.4293876770668
"1933","Indonesia","IDN",2013,8,2.5,0,"16024.37",679687,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,27.5394803732511,1.25276296849537,13.4293876770668
"1934","Indonesia","IDN",2013,10,5,0,"16024.37",286060549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5394803732511,1.79175946922805,19.471714056167
"1935","Indonesia","IDN",2013,10,5,0,"16024.37",286060549,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5394803732511,1.79175946922805,19.471714056167
"1936","Indonesia","IDN",2013,15,5,0,"16024.37",338779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,27.5394803732511,1.79175946922805,12.7331032563679
"1937","Indonesia","IDN",2013,15,5,0,"16024.37",338779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,27.5394803732511,1.79175946922805,12.7331032563679
"1938","India","IND",2013,6,30,0,"13949.72",181250,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,28.2498337486501,3.43398720448515,12.1076325727169
"1939","India","IND",2013,7,30,0,"13949.72",6426365,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,28.2498337486501,3.43398720448515,15.6759196175428
"1940","India","IND",2013,8,50,0,"13949.72",405638,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,28.2498337486501,3.93182563272433,12.9132164152335
"1941","India","ISR",2013,1,50,0,"13949.72",405638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.2498337486501,3.93182563272433,12.9132164152335
"1942","Israel","ISR",2013,2,0,0,"10172.16",85562174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,18.2647538509253
"1943","Israel","ISR",2013,3,6,0,"10172.16",93192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,1.94591014905531,11.4424171600796
"1944","Israel","ISR",2013,4,6,0,"10172.16",93192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,1.94591014905531,11.4424171600796
"1945","Israel","ISR",2013,5,0,0,"10172.16",83492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,11.3325060978658
"1946","Israel","ISR",2013,6,0,0,"10172.16",83492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,11.3325060978658
"1947","Israel","ISR",2013,7,0,0,"10172.16",83492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,11.3325060978658
"1948","Israel","ISR",2013,8,4,0,"10172.16",163968,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,1.6094379124341,12.0074265658164
"1949","Israel","ISR",2013,9,1.84,0,"10172.16",12865049,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,1.04380405217311,16.3700248124742
"1950","Israel","ISR",2013,10,0,0,"10172.16",98868563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,18.4093018795308
"1951","Israel","ISR",2013,11,0,0,"10172.16",98868563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,18.4093018795308
"1952","Israel","ISR",2013,12,0,0,"10172.16",7749016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,15.8630764255265
"1953","Israel","ISR",2013,13,0,0,"10172.16",1592571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,14.2808602494221
"1954","Israel","ISR",2013,14,0,0,"10172.16",1592571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0,14.2808602494221
"1955","Israel","ISR",2013,15,0.91,0,"10172.16",236827,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4021959132494,0.647103242058539,12.3750851957624
"1956","Israel","ISR",2013,11,0.91,0,"10172.16",236827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26.4021959132494,0.647103242058539,12.3750851957624
"1957","Israel","ISR",2013,15,0.91,0,"10172.16",236827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,26.4021959132494,0.647103242058539,12.3750851957624
"1958","Israel","JOR",2013,6,0.91,0,"10172.16",236827,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,26.4021959132494,0.647103242058539,12.3750851957624
"1959","Israel","JOR",2013,7,0.91,0,"10172.16",236827,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,26.4021959132494,0.647103242058539,12.3750851957624
"1960","Jordan","JOR",2013,8,20,0,"10256.54",236827,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,24.2515325800272,3.04452243772342,12.3750851957624
"1961","Jordan","JOR",2013,10,0,0,"10256.54",26397434,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.2515325800272,0,17.0887773664229
"1962","Japan","JPN",2013,6,0,0,"17981.98",921423,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29.2711273229037,0,13.7336744931867
"1963","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1964","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1965","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1966","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1967","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1968","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1969","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1970","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1971","Japan","JPN",2013,10,0.5,0,"17981.98",901924860,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.405465108108164,20.6200417707875
"1972","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1973","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1974","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1975","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1976","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1977","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1978","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1979","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1980","Japan","JPN",2013,12,0.02,0,"17981.98",330335083,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.0198026272961797,19.6156181002822
"1981","Japan","JPN",2013,15,0.67,0,"17981.98",27282519,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.512823626428664,17.1217567253863
"1982","Japan","JPN",2013,15,0.67,0,"17981.98",27282519,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2711273229037,0.512823626428664,17.1217567253863
"1983","Japan","JPN",2013,15,0.67,0,"17981.98",27282519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2711273229037,0.512823626428664,17.1217567253863
"1984","Japan","JPN",2013,15,0.67,0,"17981.98",27282519,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2711273229037,0.512823626428664,17.1217567253863
"1985","Korea, Rep.","KOR",2013,2,21.58,0,"17793.04",136694576,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8976876364614,3.11706455872152,18.7332596227797
"1986","Korea, Rep.","KOR",2013,4,8.01,0,"17793.04",77421,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8976876364614,2.19833507162025,11.2570133406072
"1987","Korea, Rep.","KOR",2013,6,8,0,"17793.04",8555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8976876364614,2.19722457733622,9.05427118632629
"1988","Korea, Rep.","KOR",2013,7,8,0,"17793.04",8555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8976876364614,2.19722457733622,9.05427118632629
"1989","Korea, Rep.","KOR",2013,8,8.06,0,"17793.04",1210514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8976876364614,2.20386912005489,14.0065556207622
"1990","Korea, Rep.","KOR",2013,10,408.8,0,"17793.04",913695495,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8976876364614,6.0156692358048,20.6330079174543
"1991","Korea, Rep.","KOR",2013,12,7.35,0,"17793.04",188578465,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27.8976876364614,2.12226153886276,19.0550247381872
"1992","Korea, Rep.","MAR",2013,15,7.35,0,"17793.04",188578465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8976876364614,2.12226153886276,19.0550247381872
"1993","Mexico","MEX",2013,1,15,0,"7621.778",188578465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8735304028149,2.77258872223978,19.0550247381872
"1994","Mexico","MEX",2013,2,143.64,0,"7621.778",842638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8735304028149,4.97424789664387,13.6442927260148
"1995","Mexico","MEX",2013,3,143.64,0,"7621.778",842638,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27.8735304028149,4.97424789664387,13.6442927260148
"1996","Mexico","MEX",2013,6,8.57,0,"7621.778",21739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8735304028149,2.25863320546486,9.98686316145718
"1997","Mexico","MEX",2013,7,18.75,0,"7621.778",21739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8735304028149,2.98315349134713,9.98686316145718
"1998","Mexico","MEX",2013,8,19.63,0,"7621.778",5150025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.8735304028149,3.02674632708316,15.4545121269971
"1999","Mexico","MEX",2013,10,4.24,0,"7621.778",18278640,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8735304028149,1.65632149833295,16.7212437229731
"2000","Mexico","MEX",2013,10,4.24,0,"7621.778",18278640,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8735304028149,1.65632149833295,16.7212437229731
"2001","Mexico","MEX",2013,10,4.24,0,"7621.778",18278640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.8735304028149,1.65632149833295,16.7212437229731
"2002","Mexico","MEX",2013,12,7.3,0,"7621.778",156094042,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.8735304028149,2.11625551480255,18.8659692169161
"2003","Mexico","MEX",2013,12,7.3,0,"7621.778",156094042,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27.8735304028149,2.11625551480255,18.8659692169161
"2004","Mexico","MLI",2013,1,7.3,0,"7621.778",156094042,4,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27.8735304028149,2.11625551480255,18.8659692169161
"2005","Mexico","MLI",2013,2,7.3,0,"7621.778",156094042,6,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,27.8735304028149,2.11625551480255,18.8659692169161
"2006","Mexico","MLI",2013,3,7.3,0,"7621.778",156094042,6,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,27.8735304028149,2.11625551480255,18.8659692169161
"2007","Mali","MLI",2013,4,12.5,0,"5464.314",20177,6,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23.3069925626265,2.60268968544438,9.91229862081468
"2008","Mali","MLI",2013,6,12.5,0,"5464.314",20177,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.60268968544438,9.91229862081468
"2009","Mali","MLI",2013,7,12.5,0,"5464.314",20177,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.60268968544438,9.91229862081468
"2010","Mali","MLI",2013,8,12.5,0,"5464.314",20177,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.60268968544438,9.91229862081468
"2011","Mali","MLI",2013,9,20,0,"5464.314",1145699,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,3.04452243772342,13.9515254890525
"2012","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2013","Mali","MLI",2013,11,10,0,"5464.314",1145699,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2014","Mali","MLI",2013,12,10,0,"5464.314",1145699,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2015","Mali","MLI",2013,13,10,0,"5464.314",1145699,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2016","Mali","MLI",2013,14,10,0,"5464.314",1145699,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2017","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2018","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2019","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2020","Mali","MLI",2013,11,10,0,"5464.314",1145699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2021","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2022","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2023","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2024","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2025","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2026","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2027","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2028","Mali","MLI",2013,12,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2029","Mali","MLI",2013,12,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2030","Mali","MLI",2013,12,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2031","Mali","MLI",2013,12,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2032","Mali","MLI",2013,12,10,0,"5464.314",1145699,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2033","Mali","MLI",2013,12,10,0,"5464.314",1145699,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2034","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2035","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2036","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2037","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2038","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2039","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2040","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2041","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2042","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2043","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2044","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2045","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2046","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2047","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2048","Mali","MLI",2013,15,10,0,"5464.314",1145699,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2049","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2050","Mali","MLI",2013,10,10,0,"5464.314",1145699,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2051","Mali","MLI",2013,11,10,0,"5464.314",1145699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23.3069925626265,2.39789527279837,13.9515254890525
"2052","Nicaragua","NIC",2013,12,0,0,"5695.206",2889308,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23.119608889829,0,14.87652758505
"2053","New Zealand","NZL",2013,10,0,0,"12407.41",30004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9744097513821,0,10.3090859850895
"2054","Peru","PER",2013,6,0,1,"3592.376",10675,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,26.0274433448478,0,9.27565983809682
"2055","Peru","PER",2013,7,0,1,"3592.376",10675,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26.0274433448478,0,9.27565983809682
"2056","Peru","PER",2013,8,6,1,"3592.376",2610437,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26.0274433448478,1.94591014905531,14.7750281982337
"2057","Peru","PER",2013,10,0,1,"3592.376",40386952,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0,17.5140173204682
"2058","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2059","Peru","PER",2013,10,0,1,"3592.376",40386952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,26.0274433448478,0,17.5140173204682
"2060","Peru","PER",2013,11,6,1,"3592.376",40981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,26.0274433448478,1.94591014905531,10.6208638236426
"2061","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2062","Peru","PER",2013,10,0,1,"3592.376",40386952,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0,17.5140173204682
"2063","Peru","PER",2013,10,0,1,"3592.376",40386952,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0,17.5140173204682
"2064","Peru","PER",2013,10,0,1,"3592.376",40386952,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,26.0274433448478,0,17.5140173204682
"2065","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2066","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2067","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2068","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2069","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2070","Peru","PER",2013,12,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2071","Peru","PER",2013,14,0.41,1,"3592.376",704429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2072","Peru","PHL",2013,1,0.41,1,"3592.376",704429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0274433448478,0.343589704390077,13.4651428245466
"2073","Philippines","PHL",2013,2,18.03,0,"18221.51",51163466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3284652353646,2.94601668130806,17.7505362806209
