Year,Country,Commodity Code,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
2016,Kazakhstan,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Kazakhstan,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Kazakhstan,806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,80810,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,80910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kazakhstan,80930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Kenya,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,Kenya,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,Kenya,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,Kenya,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,Kenya,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,Kenya,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Kenya,40690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,Korea  Republic of,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Korea  Republic of,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Korea  Republic of,1902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,2103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Korea  Republic of,10511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kyrgyz Republic,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2016,Kyrgyz Republic,1001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,Kyrgyz Republic,1003,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,Kyrgyz Republic,1004,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,Kyrgyz Republic,1005,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,Kyrgyz Republic,1006,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,Macao  China,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madagascar,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Mexico,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Mexico,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Mexico,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,Mexico,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Mexico,70960,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,Mexico,120730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Mexico,120991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Morocco,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,4,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,5,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,7,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,11,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,12,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,13,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,14,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,15,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,16,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,17,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,18,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,19,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,20,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,21,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,22,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,23,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,Morocco,31,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,New Zealand,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,New Zealand,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,New Zealand,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,New Zealand,504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,New Zealand,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,New Zealand,803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,New Zealand,805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,New Zealand,810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,New Zealand,1601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,New Zealand,70310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,New Zealand,120991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Nicaragua,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Nicaragua,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Pakistan,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Peru,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Peru,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Peru,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,1202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,1212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,10690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,40299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,40310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,40690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,60210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,60220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,71332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,71420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,80131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,80132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,90111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,100510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,100620,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,100630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,120740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,120799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,120925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,120929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,120991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,121299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,140490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Peru,151710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,151790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,160290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,170220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,170230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,170290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,170410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,170490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,180631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,180632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,190590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,200799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,210690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,220210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,220290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,330210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Peru,853620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,Philippines,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,1005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,5119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,7095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,10511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,10690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,30710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,30731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,70951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,70960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,71410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Philippines,121220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Russian Federation,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Russian Federation,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Russian Federation,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Russian Federation,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Russian Federation,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Russian Federation,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Russian Federation,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian Federation,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
