"","Year","Country.Code","Commodity.Code","Animal health","Consumer information","Cost saving","Food safety","Harmonization","Labelling","Lower barriers to trade","National security requirements","Not specified","Other","Plant protection","Prevention of deceptive practices and consumer protection","Protect humans from animal/plant pest or disease","Protect territory from other damage from pests","Protection of animal or plant life or health","Protection of Human health or Safety","Protection of the environment","Quality requirements"
"7286",2014,"PHL",16024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7287",2014,"PHL",30741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7288",2014,"PHL",30749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7289",2014,"PHL",30751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7290",2014,"PHL",30759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7291",2014,"PHL",51110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7292",2014,"PHL",51199,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7293",2014,"PHL",110313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7294",2014,"PHL",151610,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7295",2014,"PHL",160210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7296",2014,"PHL",160241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7297",2014,"PHL",160242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7298",2014,"PHL",160249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7299",2014,"PHL",160250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7300",2014,"PRY",70320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7301",2014,"QAT",702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7302",2014,"RUS",1,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7303",2014,"RUS",2,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7304",2014,"RUS",3,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7305",2014,"RUS",4,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7306",2014,"RUS",5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7307",2014,"RUS",6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7308",2014,"RUS",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7309",2014,"RUS",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7310",2014,"RUS",10,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7311",2014,"RUS",15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7312",2014,"RUS",16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7313",2014,"RUS",20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7314",2014,"RUS",23,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7315",2014,"RUS",30,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7316",2014,"RUS",41,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7317",2014,"RUS",42,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7318",2014,"RUS",43,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7319",2014,"RUS",51,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7320",2014,"RUS",101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7321",2014,"RUS",102,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7322",2014,"RUS",103,15,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"7323",2014,"RUS",104,9,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7324",2014,"RUS",105,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7325",2014,"RUS",106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7326",2014,"RUS",201,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7327",2014,"RUS",202,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7328",2014,"RUS",203,11,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"7329",2014,"RUS",204,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7330",2014,"RUS",205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7331",2014,"RUS",206,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7332",2014,"RUS",207,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7333",2014,"RUS",209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7334",2014,"RUS",210,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7335",2014,"RUS",401,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"7336",2014,"RUS",402,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7337",2014,"RUS",403,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7338",2014,"RUS",404,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7339",2014,"RUS",405,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7340",2014,"RUS",406,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7341",2014,"RUS",407,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7342",2014,"RUS",511,15,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"7343",2014,"RUS",701,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7344",2014,"RUS",702,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7345",2014,"RUS",704,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"7346",2014,"RUS",707,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7347",2014,"RUS",709,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"7348",2014,"RUS",808,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
"7349",2014,"RUS",809,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0
"7350",2014,"RUS",810,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7351",2014,"RUS",1063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7352",2014,"RUS",1206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7353",2014,"RUS",1501,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7354",2014,"RUS",1502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7355",2014,"RUS",1511,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7356",2014,"RUS",1602,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7357",2014,"RUS",2104,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7358",2014,"RUS",2105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7359",2014,"RUS",2106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7360",2014,"RUS",2309,15,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"7361",2014,"RUS",3808,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7362",2014,"RUS",11031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7363",2014,"RUS",51199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7364",2014,"RUS",70110,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7365",2014,"RUS",70190,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7366",2014,"RUS",120100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7367",2014,"RUS",120600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7368",2014,"RUS",160100,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7369",2014,"RUS",190220,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7370",2014,"RUS",190420,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7371",2014,"RUS",230400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7372",2014,"SAU",2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7373",2014,"SAU",102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7374",2014,"SAU",207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7375",2014,"SAU",407,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7376",2014,"SAU",702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7377",2014,"SAU",70960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7378",2014,"SGP",101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7379",2014,"SGP",105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7380",2014,"SGP",207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7381",2014,"SGP",407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7382",2014,"SGP",1063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7383",2014,"SGP",841810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7384",2014,"SGP",841821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7385",2014,"SGP",845110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7386",2014,"SGP",845121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7387",2014,"SLV",106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7388",2014,"SLV",401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7389",2014,"SLV",406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7390",2014,"SLV",409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7391",2014,"SLV",2201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7392",2014,"SLV",382530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7393",2014,"THA",105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7394",2014,"THA",207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7395",2014,"THA",401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7396",2014,"THA",407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7397",2014,"THA",408,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7398",2014,"THA",901890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7399",2014,"TUR",6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7400",2014,"TUR",7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7401",2014,"TUR",8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7402",2014,"TUR",201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7403",2014,"TUR",203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7404",2014,"TUR",204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7405",2014,"TUR",207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7406",2014,"TUR",401,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7407",2014,"TUR",406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7408",2014,"TUR",901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7409",2014,"TUR",902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7410",2014,"TUR",1509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7411",2014,"TUR",1510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7412",2014,"TUR",2101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7413",2014,"TUR",2309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7414",2014,"TUR",21011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7415",2014,"TUR",60220,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7416",2014,"TUR",90111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"7417",2014,"TUR",90210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7418",2014,"TUR",90230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7419",2014,"UGA",304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
"7420",2014,"UKR",1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7421",2014,"UKR",2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7422",2014,"UKR",4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7423",2014,"UKR",5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7424",2014,"UKR",15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7425",2014,"UKR",16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7426",2014,"UKR",23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7427",2014,"UKR",103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7428",2014,"UKR",203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7429",2014,"UKR",511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7430",2014,"UKR",2309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7431",2014,"URY",102,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7432",2014,"URY",104,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7433",2014,"USA",1,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7434",2014,"USA",2,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7435",2014,"USA",3,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7436",2014,"USA",4,1,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"7437",2014,"USA",5,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"7438",2014,"USA",6,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
"7439",2014,"USA",7,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0
"7440",2014,"USA",8,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0
"7441",2014,"USA",9,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7442",2014,"USA",10,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7443",2014,"USA",11,1,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"7444",2014,"USA",12,1,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"7445",2014,"USA",15,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7446",2014,"USA",16,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"7447",2014,"USA",17,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7448",2014,"USA",18,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7449",2014,"USA",19,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7450",2014,"USA",20,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7451",2014,"USA",21,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7452",2014,"USA",22,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"7453",2014,"USA",23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7454",2014,"USA",101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7455",2014,"USA",102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7456",2014,"USA",103,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7457",2014,"USA",104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7458",2014,"USA",105,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7459",2014,"USA",106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7460",2014,"USA",201,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7461",2014,"USA",202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7462",2014,"USA",203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7463",2014,"USA",204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7464",2014,"USA",207,2,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"7465",2014,"USA",306,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7466",2014,"USA",403,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7467",2014,"USA",407,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7468",2014,"USA",408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7469",2014,"USA",602,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7470",2014,"USA",701,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"7471",2014,"USA",708,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7472",2014,"USA",803,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7473",2014,"USA",805,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7474",2014,"USA",1063,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7475",2014,"USA",1605,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7476",2014,"USA",1704,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7477",2014,"USA",1904,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7478",2014,"USA",2105,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7479",2014,"USA",2106,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7480",2014,"USA",2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7481",2014,"USA",3004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7482",2014,"USA",7051,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7483",2014,"USA",8414,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0
"7484",2014,"USA",8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7485",2014,"USA",8418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7486",2014,"USA",8506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
"7487",2014,"USA",8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7488",2014,"USA",9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"7489",2014,"USA",60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7490",2014,"USA",70970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7491",2014,"USA",70990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7492",2014,"USA",80420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7493",2014,"USA",80430,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7494",2014,"USA",80440,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"7495",2014,"USA",80450,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"7496",2014,"USA",80510,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7497",2014,"USA",80590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7498",2014,"USA",80810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7499",2014,"USA",80910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7500",2014,"USA",81040,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7501",2014,"USA",81050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7502",2014,"USA",81090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7503",2014,"USA",81120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7504",2014,"USA",841810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7505",2014,"VNM",3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7506",2014,"VNM",6,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0
"7507",2014,"VNM",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7508",2014,"VNM",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7509",2014,"VNM",102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7510",2014,"ZAF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7511",2014,"ZAF",3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0
"7512",2014,"ZAF",4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7513",2014,"ZAF",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7514",2014,"ZAF",16,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7515",2014,"ZAF",17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7516",2014,"ZAF",18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7517",2014,"ZAF",23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7518",2014,"ZAF",307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7519",2014,"ZAF",702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"7520",2014,"ZAF",813,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"7521",2014,"ZAF",1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"7522",2014,"ZAF",1201,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0
"7523",2014,"ZAF",1206,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"7524",2014,"ZAF",1901,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7525",2014,"ZAF",1902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7526",2014,"ZAF",1903,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7527",2014,"ZAF",1904,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7528",2014,"ZAF",1905,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7529",2014,"ZAF",2001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7530",2014,"ZAF",2002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7531",2014,"ZAF",2003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7532",2014,"ZAF",2004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"7533",2014,"ZAF",7133,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"7534",2014,"ZAF",30613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
"7535",2014,"ZAF",30614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
"7536",2014,"ZAF",70310,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7537",2014,"ZAF",80440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"7538",2015,"ALB",102,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7539",2015,"ALB",103,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
"7540",2015,"ALB",104,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7541",2015,"ALB",201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7542",2015,"ALB",203,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
"7543",2015,"ALB",204,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7544",2015,"ALB",401,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7545",2015,"ALB",511,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"7546",2015,"ALB",1101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7547",2015,"ARE",2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7548",2015,"ARE",3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7549",2015,"ARE",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7550",2015,"ARE",6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7551",2015,"ARE",7,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"7552",2015,"ARE",8,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7553",2015,"ARE",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7554",2015,"ARE",102,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7555",2015,"ARE",104,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7556",2015,"ARE",105,15,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"7557",2015,"ARE",106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7558",2015,"ARE",201,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7559",2015,"ARE",204,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7560",2015,"ARE",207,15,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0
