ReporterIS03,NTMCode,NTMDescription,Sector,NTM Coverage ratio,NTM Frequency ratio,NTM affected product - count,Duty free NTM Frequency ratio,Duty free NTM coverage ratio,NTM affected duty free imports %,Duty free product count,Duty free imports,NTM affected trade,Duty free total products - count,NTM partial coverage,Traded products - total,Duty free imports - total,Total Trade
MYS,A,Sanitary and phytosanitary measures,Minerals,1.88,0.97,1,,,,0,,40934.6,0,1,103,0,2182755.36
MYS,A140,Special Authorization requirement for SPS reasons,Minerals,1.88,0.97,1,,,,0,,40934.6,0,1,103,0,2182755.36
MYS,A220,Restricted use of certain substances in foods and feeds and their contact materials,Minerals,1.88,0.97,1,,,,0,,40934.6,0,0,103,0,2182755.36
MYS,A310,Labelling requirements,Minerals,1.88,0.97,1,,,,0,,40934.6,0,1,103,0,2182755.36
MYS,A330,Packaging requirements,Minerals,1.88,0.97,1,,,,0,,40934.6,0,0,103,0,2182755.36
MYS,A640,Storage and transport conditions,Minerals,1.88,0.97,1,,,,0,,40934.6,0,0,103,0,2182755.36
MYS,ALL,ALL MEASURES,Minerals,2.1,4.85,5,,,,0,,45804.2,0,1,103,0,2182755.36
MYS,B,Technical barriers to trade,Minerals,2.1,4.85,5,,,,0,,45804.2,0,1,103,0,2182755.36
MYS,B140,Authorization requirement for TBT reasons,Minerals,0.01,0.97,1,,,,0,,113.72,0,0,103,0,2182755.36
MYS,B310,Labelling requirements,Minerals,2.09,3.88,4,,,,0,,45690.48,0,1,103,0,2182755.36
MYS,B330,Packaging requirements,Minerals,0.1,1.94,2,,,,0,,2223.09,0,0,103,0,2182755.36
MYS,B700,Product quality or performance requirement,Minerals,1.99,1.94,2,,,,0,,43467.39,0,0,103,0,2182755.36
MYS,B810,Product registration requirement,Minerals,0.22,2.91,3,,,,0,,4755.88,0,0,103,0,2182755.36
MYS,B850,Traceability information requirements,Minerals,0.22,2.91,3,,,,0,,4755.88,0,0,103,0,2182755.36
MYS,P,Export related measures,Minerals,71.7,13.48,12,,,,0,,1138935.68,0,0,89,,1588453.68
MYS,P120,Export quotas,Minerals,0.19,1.12,1,,,,0,,2991.48,0,0,89,,1588453.68
MYS,P130,Licensing or permit requirements to export,Minerals,71.7,12.36,11,,,,0,,1138930.91,0,0,89,,1588453.68
MYS,P500,Export taxes and charges,Minerals,30.61,7.87,7,,,,0,,486189.06,0,0,89,,1588453.68
MYS,P620,Certification required by the exporting country,Minerals,0.19,1.12,1,,,,0,,2991.48,0,0,89,,1588453.68
MYS,P690,"Export technical measures, n.e.s.",Minerals,0.06,2.25,2,,,,0,,918,0,0,89,,1588453.68
MYS,P900,Export measures n.e.s.,Minerals,0.19,1.12,1,,,,0,,2991.48,0,0,89,,1588453.68
MYS,ALL,ALL MEASURES,Fuels,92.05,46.15,18,,,,0,,24067317.79,0,0,39,0,26146654.42
MYS,B,Technical barriers to trade,Fuels,92.05,46.15,18,,,,0,,24067317.79,0,0,39,0,26146654.42
MYS,B140,Authorization requirement for TBT reasons,Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,B310,Labelling requirements,Fuels,92.05,46.15,18,,,,0,,24067317.79,0,0,39,0,26146654.42
MYS,B330,Packaging requirements,Fuels,0,2.56,1,,,,0,,27.01,0,0,39,0,26146654.42
MYS,B420,TBT regulations on transport and storage,Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,B810,Product registration requirement,Fuels,64.47,2.56,1,,,,0,,16857800,0,0,39,0,26146654.42
MYS,B820,Testing requirement,Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,B850,Traceability information requirements,Fuels,64.47,5.13,2,,,,0,,16857827.01,0,0,39,0,26146654.42
MYS,B890,Conformity assessment related to TBT n.e.s.,Fuels,64.47,2.56,1,,,,0,,16857800,0,0,39,0,26146654.42
MYS,C,Pre-shipment inspection and other formalities,Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,C900,"Other formalities, n.e.s.",Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,F,"Charges, taxes and other para-tariff measures",Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,F650,Import licence fee,Fuels,92.05,43.59,17,,,,0,,24067290.78,0,0,39,0,26146654.42
MYS,A,Sanitary and phytosanitary measures,Chemicals,4.78,8.04,61,,,,0,,651890.98,0,5,759,0,13638557.52
MYS,A100,Prohibitions/restrictions of imports for SPS reasons,Chemicals,0.1,0.13,1,,,,0,,13505.7,0,0,759,0,13638557.52
MYS,A140,Special Authorization requirement for SPS reasons,Chemicals,4.76,7.91,60,,,,0,,648918.87,0,3,759,0,13638557.52
MYS,A220,Restricted use of certain substances in foods and feeds and their contact materials,Chemicals,1.24,1.84,14,,,,0,,168466.4,0,1,759,0,13638557.52
MYS,A310,Labelling requirements,Chemicals,1.29,2.11,16,,,,0,,175324.29,0,2,759,0,13638557.52
MYS,A330,Packaging requirements,Chemicals,1.2,1.58,12,,,,0,,163330.1,0,0,759,0,13638557.52
MYS,A630,Food and feed processing,Chemicals,0.15,0.26,2,,,,0,,20458.4,0,0,759,0,13638557.52
MYS,A640,Storage and transport conditions,Chemicals,1.2,1.58,12,,,,0,,163330.1,0,1,759,0,13638557.52
MYS,ALL,ALL MEASURES,Chemicals,32.62,28.06,213,,,,0,,4448440.77,0,86,759,0,13638557.52
MYS,B,Technical barriers to trade,Chemicals,27.03,22.66,172,,,,0,,3686602.16,0,86,759,0,13638557.52
MYS,B110,Prohibition for TBT reasons,Chemicals,0.3,3.56,27,,,,0,,41146.66,0,0,759,0,13638557.52
MYS,B140,Authorization requirement for TBT reasons,Chemicals,11.93,7.25,55,,,,0,,1626926.91,0,8,759,0,13638557.52
MYS,B150,Registration requirement for importers for TBT reasons,Chemicals,5.31,2.64,20,,,,0,,724784.77,0,0,759,0,13638557.52
MYS,B190,"Prohibitions/restrictions of imports for objectives set out in the TBT agreement, n.e.s.",Chemicals,3.62,3.29,25,,,,0,,493207.61,0,0,759,0,13638557.52
MYS,B220,Restricted use of certain substances,Chemicals,1.16,1.32,10,,,,0,,158607.45,0,0,759,0,13638557.52
MYS,B310,Labelling requirements,Chemicals,17.88,18.58,141,,,,0,,2438824.45,0,78,759,0,13638557.52
MYS,B330,Packaging requirements,Chemicals,11.05,13.18,100,,,,0,,1507045.22,0,73,759,0,13638557.52
MYS,B410,TBT regulations on production processes,Chemicals,0.15,0.26,2,,,,0,,20458.4,0,0,759,0,13638557.52
MYS,B600,Product identity requirement,Chemicals,0.15,0.26,2,,,,0,,20458.4,0,0,759,0,13638557.52
MYS,B700,Product quality or performance requirement,Chemicals,0.01,0.13,1,,,,0,,683.6,0,0,759,0,13638557.52
MYS,B810,Product registration requirement,Chemicals,8.23,8.04,61,,,,0,,1121927.07,0,0,759,0,13638557.52
MYS,B850,Traceability information requirements,Chemicals,17.08,17.92,136,,,,0,,2329749.32,0,10,759,0,13638557.52
MYS,B900,TBT Measures n.e.s.,Chemicals,0.15,0.26,2,,,,0,,20458.4,0,0,759,0,13638557.52
MYS,C,Pre-shipment inspection and other formalities,Chemicals,0.04,0.13,1,,,,0,,5350.15,0,0,759,0,13638557.52
MYS,C300,Requirement to pass through specified port of customs,Chemicals,0.04,0.13,1,,,,0,,5350.15,0,0,759,0,13638557.52
MYS,E,"Licences, quotas, prohibitions and other quantity control measures",Chemicals,4.82,1.45,11,,,,0,,657065.13,0,0,759,0,13638557.52
MYS,E112,Licensing for specified use,Chemicals,1.59,0.79,6,,,,0,,216524.53,0,0,759,0,13638557.52
MYS,E113,Licensing linked with local production,Chemicals,3.23,0.66,5,,,,0,,440540.6,0,0,759,0,13638557.52
MYS,E319,"Prohibition for economic reasons, n.e.s.",Chemicals,3.23,0.66,5,,,,0,,440540.6,0,0,759,0,13638557.52
MYS,F,"Charges, taxes and other para-tariff measures",Chemicals,10.6,1.84,14,,,,0,,1445989.07,0,0,759,0,13638557.52
MYS,F650,Import licence fee,Chemicals,10.6,1.84,14,,,,0,,1445989.07,0,0,759,0,13638557.52
MYS,P,Export related measures,Chemicals,23.25,9.38,66,,,,0,,2699139.67,0,14,704,,11607566.77
MYS,P110,Export Prohibition,Chemicals,14.24,2.56,18,,,,0,,1653391.61,0,0,704,,11607566.77
MYS,P130,Licensing or permit requirements to export,Chemicals,23.21,8.24,58,,,,0,,2693537.69,0,14,704,,11607566.77
MYS,P400,Measures on Re-Export,Chemicals,0.12,1.42,10,,,,0,,13927.93,0,0,704,,11607566.77
MYS,P690,"Export technical measures, n.e.s.",Chemicals,0.1,1.14,8,,,,0,,11357.83,0,0,704,,11607566.77
MYS,P900,Export measures n.e.s.,Chemicals,2.54,2.13,15,,,,0,,294576.39,0,0,704,,11607566.77
MYS,A,Sanitary and phytosanitary measures,Plastic or Rubber,0.22,0.95,2,,,,0,,22308.1,0,0,211,0,10211604.36
MYS,A140,Special Authorization requirement for SPS reasons,Plastic or Rubber,0.22,0.95,2,,,,0,,22308.1,0,0,211,0,10211604.36
MYS,ALL,ALL MEASURES,Plastic or Rubber,0.22,0.95,2,,,,0,,22308.1,0,0,211,0,10211604.36
MYS,P,Export related measures,Plastic or Rubber,8.1,2.38,5,,,,0,,1104958.22,0,0,210,,13641606.28
MYS,P130,Licensing or permit requirements to export,Plastic or Rubber,8.1,2.38,5,,,,0,,1104958.22,0,0,210,,13641606.28
MYS,P690,"Export technical measures, n.e.s.",Plastic or Rubber,8.1,2.38,5,,,,0,,1104958.22,0,0,210,,13641606.28
MYS,A,Sanitary and phytosanitary measures,Hides and Skins,22.52,48.44,31,,,,0,,133702.41,0,0,64,0,593710.32
MYS,A140,Special Authorization requirement for SPS reasons,Hides and Skins,22.52,48.44,31,,,,0,,133702.41,0,0,64,0,593710.32
MYS,ALL,ALL MEASURES,Hides and Skins,59.28,81.25,52,,,,0,,351977.05,0,0,64,0,593710.32
MYS,B,Technical barriers to trade,Hides and Skins,39.48,54.69,35,,,,0,,234417.97,0,0,64,0,593710.32
MYS,B140,Authorization requirement for TBT reasons,Hides and Skins,39.48,54.69,35,,,,0,,234417.97,0,0,64,0,593710.32
MYS,B310,Labelling requirements,Hides and Skins,39.48,54.69,35,,,,0,,234417.97,0,0,64,0,593710.32
MYS,F,"Charges, taxes and other para-tariff measures",Hides and Skins,59.28,81.25,52,,,,0,,351977.05,0,0,64,0,593710.32
MYS,F650,Import licence fee,Hides and Skins,59.28,81.25,52,,,,0,,351977.05,0,0,64,0,593710.32
MYS,P,Export related measures,Hides and Skins,54.47,53.45,31,,,,0,,78317,0,0,58,,143770.89
MYS,P130,Licensing or permit requirements to export,Hides and Skins,54.47,53.45,31,,,,0,,78317,0,0,58,,143770.89
MYS,P900,Export measures n.e.s.,Hides and Skins,54.47,53.45,31,,,,0,,78317,0,0,58,,143770.89
MYS,A,Sanitary and phytosanitary measures,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,A140,Special Authorization requirement for SPS reasons,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,A830,Certification requirement,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,A840,Inspection requirement,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,A860,Quarantine requirement,Wood,0,0.86,2,,,,0,,31.36,0,0,233,0,2770681.75
MYS,ALL,ALL MEASURES,Wood,26.92,45.92,107,,,,0,,745905.92,0,0,233,0,2770681.75
MYS,B,Technical barriers to trade,Wood,26.92,45.92,107,,,,0,,745905.92,0,0,233,0,2770681.75
MYS,B140,Authorization requirement for TBT reasons,Wood,26.92,45.92,107,,,,0,,745905.92,0,0,233,0,2770681.75
MYS,B150,Registration requirement for importers for TBT reasons,Wood,26.59,39.06,91,,,,0,,736782.91,0,0,233,0,2770681.75
MYS,C,Pre-shipment inspection and other formalities,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,C300,Requirement to pass through specified port of customs,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,E,"Licences, quotas, prohibitions and other quantity control measures",Wood,0,0.86,2,,,,0,,31.36,0,0,233,0,2770681.75
MYS,E112,Licensing for specified use,Wood,0,0.86,2,,,,0,,31.36,0,0,233,0,2770681.75
MYS,F,"Charges, taxes and other para-tariff measures",Wood,7.41,6.87,16,,,,0,,205211.14,0,0,233,0,2770681.75
MYS,F650,Import licence fee,Wood,7.41,6.87,16,,,,0,,205211.14,0,0,233,0,2770681.75
MYS,F690,Additional charges n.e.s.,Wood,0.48,2.58,6,,,,0,,13361.32,0,0,233,0,2770681.75
MYS,P,Export related measures,Wood,75.8,43.18,95,,,,0,,3937785.96,0,0,220,,5194857.05
MYS,P130,Licensing or permit requirements to export,Wood,75.8,43.18,95,,,,0,,3937785.96,0,0,220,,5194857.05
MYS,P140,Export Registration requirements,Wood,75.77,36.82,81,,,,0,,3935911.05,0,0,220,,5194857.05
MYS,P400,Measures on Re-Export,Wood,9.94,2.27,5,,,,0,,516195.71,0,0,220,,5194857.05
MYS,P500,Export taxes and charges,Wood,75.77,36.82,81,,,,0,,3935911.05,0,0,220,,5194857.05
MYS,P900,Export measures n.e.s.,Wood,27.49,5.91,13,,,,0,,1427862.85,0,0,220,,5194857.05
MYS,ALL,ALL MEASURES,Textiles and Clothing,14.01,11.86,92,,,,0,,510765.9,0,4,776,0,3646756.07
MYS,B,Technical barriers to trade,Textiles and Clothing,14.01,11.86,92,,,,0,,510765.9,0,4,776,0,3646756.07
MYS,B140,Authorization requirement for TBT reasons,Textiles and Clothing,14.01,11.86,92,,,,0,,510765.9,0,4,776,0,3646756.07
MYS,B310,Labelling requirements,Textiles and Clothing,8.98,9.54,74,,,,0,,327451.05,0,0,776,0,3646756.07
MYS,F,"Charges, taxes and other para-tariff measures",Textiles and Clothing,8.98,9.54,74,,,,0,,327451.05,0,0,776,0,3646756.07
MYS,F650,Import licence fee,Textiles and Clothing,8.98,9.54,74,,,,0,,327451.05,0,0,776,0,3646756.07
MYS,P,Export related measures,Textiles and Clothing,8.93,10.94,77,,,,0,,295953.23,0,5,704,,3315925.08
MYS,P130,Licensing or permit requirements to export,Textiles and Clothing,8.93,10.94,77,,,,0,,295953.23,0,5,704,,3315925.08
MYS,P900,Export measures n.e.s.,Textiles and Clothing,7.28,9.09,64,,,,0,,241324.68,0,0,704,,3315925.08
MYS,ALL,ALL MEASURES,Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,B,Technical barriers to trade,Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,B140,Authorization requirement for TBT reasons,Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,B310,Labelling requirements,Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,F,"Charges, taxes and other para-tariff measures",Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,F650,Import licence fee,Footwear,25.04,31.91,15,,,,0,,134818.28,0,0,47,0,538493.31
MYS,P,Export related measures,Footwear,43.84,31.91,15,,,,0,,91612.18,0,0,47,,208969.66
MYS,P130,Licensing or permit requirements to export,Footwear,43.84,31.91,15,,,,0,,91612.18,0,0,47,,208969.66
MYS,P900,Export measures n.e.s.,Footwear,43.84,31.91,15,,,,0,,91612.18,0,0,47,,208969.66
MYS,ALL,ALL MEASURES,Stone and Glass,0.59,5.76,11,,,,0,,35236.9,0,0,191,0,5928651.19
MYS,B,Technical barriers to trade,Stone and Glass,0.59,5.76,11,,,,0,,35236.9,0,0,191,0,5928651.19
MYS,B140,Authorization requirement for TBT reasons,Stone and Glass,0.41,2.09,4,,,,0,,24229.26,0,0,191,0,5928651.19
MYS,B310,Labelling requirements,Stone and Glass,0.19,3.66,7,,,,0,,11007.63,0,0,191,0,5928651.19
MYS,B330,Packaging requirements,Stone and Glass,0.19,3.66,7,,,,0,,11007.63,0,0,191,0,5928651.19
MYS,B810,Product registration requirement,Stone and Glass,0.19,3.66,7,,,,0,,11007.63,0,0,191,0,5928651.19
MYS,B850,Traceability information requirements,Stone and Glass,0.19,3.66,7,,,,0,,11007.64,0,0,191,0,5928651.19
MYS,F,"Charges, taxes and other para-tariff measures",Stone and Glass,0.41,2.09,4,,,,0,,24229.26,0,0,191,0,5928651.19
MYS,F650,Import licence fee,Stone and Glass,0.41,2.09,4,,,,0,,24229.26,0,0,191,0,5928651.19
MYS,P,Export related measures,Stone and Glass,0.17,2.13,4,,,,0,,7733.57,0,0,188,,4528069.77
MYS,P130,Licensing or permit requirements to export,Stone and Glass,0.17,2.13,4,,,,0,,7733.57,0,0,188,,4528069.77
MYS,P900,Export measures n.e.s.,Stone and Glass,0.09,0.53,1,,,,0,,4012.82,0,0,188,,4528069.77
MYS,ALL,ALL MEASURES,Metals,4.07,7.04,39,,,,0,,726302.41,0,0,554,0,17823569.17
MYS,B,Technical barriers to trade,Metals,4.07,7.04,39,,,,0,,726302.41,0,0,554,0,17823569.17
MYS,B140,Authorization requirement for TBT reasons,Metals,4.07,6.68,37,,,,0,,726119.38,0,0,554,0,17823569.17
MYS,B310,Labelling requirements,Metals,3.97,5.05,28,,,,0,,707025.44,0,0,554,0,17823569.17
MYS,B330,Packaging requirements,Metals,0,0.36,2,,,,0,,183.03,0,0,554,0,17823569.17
MYS,B820,Testing requirement,Metals,3.97,4.69,26,,,,0,,706842.41,0,0,554,0,17823569.17
MYS,B850,Traceability information requirements,Metals,0,0.36,2,,,,0,,183.03,0,0,554,0,17823569.17
MYS,F,"Charges, taxes and other para-tariff measures",Metals,0.11,1.99,11,,,,0,,19276.97,0,0,554,0,17823569.17
MYS,F650,Import licence fee,Metals,0.11,1.99,11,,,,0,,19276.97,0,0,554,0,17823569.17
MYS,P,Export related measures,Metals,5.83,2.74,15,,,,0,,687377.26,0,0,547,,11789959.05
MYS,P120,Export quotas,Metals,5.77,0.73,4,,,,0,,680596.12,0,0,547,,11789959.05
MYS,P130,Licensing or permit requirements to export,Metals,0.06,2.01,11,,,,0,,6781.14,0,0,547,,11789959.05
MYS,P620,Certification required by the exporting country,Metals,5.77,0.73,4,,,,0,,680596.12,0,0,547,,11789959.05
MYS,P900,Export measures n.e.s.,Metals,5.83,2.74,15,,,,0,,687377.26,0,0,547,,11789959.05
MYS,ALL,ALL MEASURES,Mach and Elec,72.77,40.86,315,,,,0,,51240764.66,0,0,771,0,70413212.85
MYS,B,Technical barriers to trade,Mach and Elec,72.77,40.86,315,,,,0,,51240764.66,0,0,771,0,70413212.85
MYS,B140,Authorization requirement for TBT reasons,Mach and Elec,72.71,40.34,311,,,,0,,51198495.89,0,0,771,0,70413212.85
MYS,B310,Labelling requirements,Mach and Elec,72.71,40.34,311,,,,0,,51198495.89,0,0,771,0,70413212.85
MYS,B700,Product quality or performance requirement,Mach and Elec,0.58,1.43,11,,,,0,,404973.85,0,0,771,0,70413212.85
MYS,B820,Testing requirement,Mach and Elec,2.22,5.97,46,,,,0,,1564270.74,0,0,771,0,70413212.85
MYS,B830,Certification requirement,Mach and Elec,0.58,1.43,11,,,,0,,404973.85,0,0,771,0,70413212.85
MYS,F,"Charges, taxes and other para-tariff measures",Mach and Elec,0.52,0.91,7,,,,0,,362705.09,0,0,771,0,70413212.85
MYS,F690,Additional charges n.e.s.,Mach and Elec,0.52,0.91,7,,,,0,,362705.09,0,0,771,0,70413212.85
MYS,ALL,ALL MEASURES,Transportation,28.37,14.96,19,,,,0,,3093193.45,0,0,127,0,10902683.68
MYS,B,Technical barriers to trade,Transportation,9.93,7.09,9,,,,0,,1082171.88,0,0,127,0,10902683.68
MYS,B700,Product quality or performance requirement,Transportation,9.93,7.09,9,,,,0,,1082171.88,0,0,127,0,10902683.68
MYS,F,"Charges, taxes and other para-tariff measures",Transportation,19.81,11.02,14,,,,0,,2159747.95,0,0,127,0,10902683.68
MYS,F720,Excise taxes,Transportation,19.81,11.02,14,,,,0,,2159747.95,0,0,127,0,10902683.68
MYS,ALL,ALL MEASURES,Miscellaneous,30.54,33.9,120,,,,0,,2405788.38,0,0,354,0,7878645.71
MYS,B,Technical barriers to trade,Miscellaneous,29.99,32.49,115,,,,0,,2363127.33,0,0,354,0,7878645.71
MYS,B140,Authorization requirement for TBT reasons,Miscellaneous,29.99,32.49,115,,,,0,,2363127.33,0,0,354,0,7878645.71
MYS,B150,Registration requirement for importers for TBT reasons,Miscellaneous,3.07,3.11,11,,,,0,,242236.85,0,0,354,0,7878645.71
MYS,B310,Labelling requirements,Miscellaneous,11.69,19.49,69,,,,0,,921210.65,0,0,354,0,7878645.71
MYS,B820,Testing requirement,Miscellaneous,5.99,5.37,19,,,,0,,471976.95,0,0,354,0,7878645.71
MYS,C,Pre-shipment inspection and other formalities,Miscellaneous,0.43,5.08,18,,,,0,,33688.03,0,0,354,0,7878645.71
MYS,C900,"Other formalities, n.e.s.",Miscellaneous,0.43,5.08,18,,,,0,,33688.03,0,0,354,0,7878645.71
MYS,E,"Licences, quotas, prohibitions and other quantity control measures",Miscellaneous,0.54,1.41,5,,,,0,,42661.05,0,0,354,0,7878645.71
MYS,E329,"Prohibition for non-economic reasons, n.e.s.",Miscellaneous,0.54,1.41,5,,,,0,,42661.05,0,0,354,0,7878645.71
MYS,F,"Charges, taxes and other para-tariff measures",Miscellaneous,21.38,25.14,89,,,,0,,1684572.83,0,0,354,0,7878645.71
MYS,F650,Import licence fee,Miscellaneous,21.08,24.58,87,,,,0,,1660830.61,0,0,354,0,7878645.71
MYS,F720,Excise taxes,Miscellaneous,0.3,0.56,2,,,,0,,23742.22,0,0,354,0,7878645.71
MYS,P,Export related measures,Miscellaneous,35.71,27.64,97,,,,0,,3969741.31,0,19,351,,11116668.63
MYS,P130,Licensing or permit requirements to export,Miscellaneous,35.71,27.64,97,,,,0,,3969741.31,0,19,351,,11116668.63
MYS,P140,Export Registration requirements,Miscellaneous,17.46,3.13,11,,,,0,,1941404.34,0,0,351,,11116668.63
MYS,P500,Export taxes and charges,Miscellaneous,17.51,7.98,28,,,,0,,1946209.14,0,0,351,,11116668.63
MYS,P690,"Export technical measures, n.e.s.",Miscellaneous,0.04,4.84,17,,,,0,,4804.8,0,0,351,,11116668.63
MYS,P900,Export measures n.e.s.,Miscellaneous,0.93,14.25,50,,,,0,,102900.66,0,0,351,,11116668.63
MYS,A,Sanitary and phytosanitary measures,All sectors,7.04,17.42,886,,,,0,,13273670.2,0,502,5087,0,188524891.3
MYS,A100,Prohibitions/restrictions of imports for SPS reasons,All sectors,0.01,0.02,1,,,,0,,13505.7,0,0,5087,0,188524891.3
MYS,A140,Special Authorization requirement for SPS reasons,All sectors,7,17.2,875,,,,0,,13198196.94,0,102,5087,0,188524891.3
MYS,A190,Prohibitions/restrictions of importsfor SPS reasons n.e.s.,All sectors,0.32,1.28,65,,,,0,,606606.52,0,1,5087,0,188524891.3
MYS,A210,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,All sectors,0.45,1.1,56,,,,0,,856111.77,0,0,5087,0,188524891.3
MYS,A220,Restricted use of certain substances in foods and feeds and their contact materials,All sectors,6.4,14.17,721,,,,0,,12071559.89,0,385,5087,0,188524891.3
MYS,A310,Labelling requirements,All sectors,6.58,14.27,726,,,,0,,12407168.38,0,188,5087,0,188524891.3
MYS,A330,Packaging requirements,All sectors,6.4,14.15,720,,,,0,,12067342.25,0,254,5087,0,188524891.3
MYS,A420,Hygienic practices during production,All sectors,0.92,4.17,212,,,,0,,1731949.01,0,15,5087,0,188524891.3
MYS,A510,Cold/heat treatment,All sectors,0.41,0.35,18,,,,0,,777041.93,0,0,5087,0,188524891.3
MYS,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",All sectors,0,0.02,1,,,,0,,918.65,0,0,5087,0,188524891.3
MYS,A610,Plant growth processes,All sectors,0,0.02,1,,,,0,,918.65,0,0,5087,0,188524891.3
MYS,A630,Food and feed processing,All sectors,0.53,3.62,184,,,,0,,995567.14,0,16,5087,0,188524891.3
MYS,A640,Storage and transport conditions,All sectors,6.4,14.17,721,,,,0,,12072312.5,0,13,5087,0,188524891.3
MYS,A820,Testing requirement,All sectors,0,0.04,2,,,,0,,3565.85,0,0,5087,0,188524891.3
MYS,A830,Certification requirement,All sectors,0.92,3.07,156,,,,0,,1736364.15,0,2,5087,0,188524891.3
MYS,A840,Inspection requirement,All sectors,0.58,1.81,92,,,,0,,1101748.9,0,3,5087,0,188524891.3
MYS,A860,Quarantine requirement,All sectors,0.05,1.16,59,,,,0,,103104.19,0,2,5087,0,188524891.3
MYS,ALL,ALL MEASURES,All sectors,54.96,36.6,1862,,,,0,,103604811.4,0,607,5087,0,188524891.3
MYS,B,Technical barriers to trade,All sectors,53.38,35.09,1785,,,,0,,100635873.9,0,400,5087,0,188524891.3
MYS,B110,Prohibition for TBT reasons,All sectors,0.02,0.55,28,,,,0,,41321.74,0,0,5087,0,188524891.3
MYS,B140,Authorization requirement for TBT reasons,All sectors,49.35,28.19,1434,,,,0,,93046345,0,35,5087,0,188524891.3
MYS,B150,Registration requirement for importers for TBT reasons,All sectors,0.95,2.46,125,,,,0,,1783474.74,0,1,5087,0,188524891.3
MYS,B190,"Prohibitions/restrictions of imports for objectives set out in the TBT agreement, n.e.s.",All sectors,0.63,0.63,32,,,,0,,1180171.15,0,1,5087,0,188524891.3
MYS,B220,Restricted use of certain substances,All sectors,0.17,0.22,11,,,,0,,318322.45,0,0,5087,0,188524891.3
MYS,B310,Labelling requirements,All sectors,48.88,28.05,1427,,,,0,,92147472.58,0,264,5087,0,188524891.3
MYS,B330,Packaging requirements,All sectors,1.44,6.49,330,,,,0,,2707232.41,0,73,5087,0,188524891.3
MYS,B410,TBT regulations on production processes,All sectors,0.53,3.6,183,,,,0,,994102.04,0,0,5087,0,188524891.3
MYS,B420,TBT regulations on transport and storage,All sectors,13.13,0.47,24,,,,0,,24754254.33,0,1,5087,0,188524891.3
MYS,B490,Production or Post-Production requirements n.e.s.,All sectors,0.51,0.08,4,,,,0,,966496.2,0,0,5087,0,188524891.3
MYS,B600,Product identity requirement,All sectors,1.2,5.9,300,,,,0,,2266555.79,0,75,5087,0,188524891.3
MYS,B700,Product quality or performance requirement,All sectors,2.95,3.3,168,,,,0,,5560596.19,0,72,5087,0,188524891.3
MYS,B810,Product registration requirement,All sectors,9.55,1.42,72,,,,0,,17995490.59,0,0,5087,0,188524891.3
MYS,B820,Testing requirement,All sectors,14.48,2.32,118,,,,0,,27307007.04,0,0,5087,0,188524891.3
MYS,B830,Certification requirement,All sectors,0.21,0.22,11,,,,0,,404973.85,0,0,5087,0,188524891.3
MYS,B850,Traceability information requirements,All sectors,10.19,2.99,152,,,,0,,19203712.94,0,10,5087,0,188524891.3
MYS,B890,Conformity assessment related to TBT n.e.s.,All sectors,8.94,0.02,1,,,,0,,16857800,0,0,5087,0,188524891.3
MYS,B900,TBT Measures n.e.s.,All sectors,0.53,3.6,183,,,,0,,994102.04,0,0,5087,0,188524891.3
MYS,C,Pre-shipment inspection and other formalities,All sectors,13.44,3.01,153,,,,0,,25334994.75,0,3,5087,0,188524891.3
MYS,C300,Requirement to pass through specified port of customs,All sectors,0.65,2.32,118,,,,0,,1234015.93,0,3,5087,0,188524891.3
MYS,C900,"Other formalities, n.e.s.",All sectors,12.78,0.69,35,,,,0,,24100978.82,0,0,5087,0,188524891.3
MYS,E,"Licences, quotas, prohibitions and other quantity control measures",All sectors,1.22,1.3,66,,,,0,,2292975.72,0,5,5087,0,188524891.3
